ReviewID,Restaurant,Review,Total,Menu,Date,HasPicture,PlaceID,Author,VisitCount,ImageURLs,ImagePaths,ImageCount,VotedKeywords,VisitCategories,Tags,OwnerReply
69db430e3464e4a8cebb24b3,버거스타,너무 맛있습니다! 크림파스타 엄청 맛있어요!,,[세트]버거2+파스타+사이드+음,4.12.일,1,1243378372,gos****,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTJfNjAg/MDAxNzc1OTc3MjI4NDMw.JWPWaUTfU5QrtTcgwIkmdZzhXNibkChQvv0obenBjS8g.T3yhfsTEp8O697UPYnmQz5jiOwX32vVzegQ4tB9xNekg.JPEG/138B741C-E135-4E36-828C-2937C66137ED.jpeg,images/1243378372_0_0.jpg,1,"음식이 맛있어요, 인테리어가 멋져요, 음악이 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69d9cdc1a5068e263759cdce,버거스타,"매장이 깔끔하고 음악이 신나요! 햄버거가 맛있어요! 
맛있는 음식 고맙습니다 :)",,버거스타 치즈버거세트,4.11.토,1,1243378372,jun****,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MTFfNjYg/MDAxNzc1ODgxNjYyNjg3.KqwJqLvU1zJKfP0pJmuuJ7jkRAcz38crb5vZfrG3-kgg.wfsLiAMo_iDReHj7mxgRWnIexETn5iRhom8aTPMRwKYg.JPEG/AE50A636-2627-4427-A65E-77A017BF775B.jpeg | https://pup-review-phinf.pstatic.net/MjAyNjA0MTFfMTY2/MDAxNzc1ODgxNjYxNzEz.3ifz7hOW755z5GEPb1YM2HayYb0lGa2UjIS4oDPCyfsg.ynPZIj3w_C1EB8XDdombq2uwUY_NRG_w-eiX1eYRaoUg.JPEG/941DB597-D165-4234-962F-E78D59E49F42.jpeg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNjA0MTFfMjE1/MDAxNzc1ODgxNjYzNjg4.AGdWbflcLLZMDNCPdlRRj2VhlIhIGqGRw2L-46fNgtIg.dDdSL2zfvqehetQnH61VntQ3dDIvTn-YetUonHryCU0g.JPEG/6DC1E155-1DBB-4D85-B665-6F940EA890DC.jpeg?type=w1500_60_sharpen,images/1243378372_1_1.jpg | images/1243378372_1_2.jpg | images/1243378372_1_0.jpg,3,"음식이 맛있어요, 재료가 신선해요, 메뉴 구성이 알차요, 인테리어가 멋져요, 대화하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69d629cad600081dc69b6398,버거스타,진짜 수제버거 개맛집이에용!!!!! 진짜 최고!!!!,,리얼 새우버거세트,4.8.수,1,1243378372,ohh****,37,https://pup-review-phinf.pstatic.net/MjAyNjA0MDhfMjYz/MDAxNzc1NjQzMDY4NjA5.AfhIiMBv_6hJbmCf1CyElNzwgaib5whCowEE2RI7YXMg.6oRcJahpdgyt1QYXFh_jYow20kVhfiGcxU6kebrLhrYg.JPEG/image.jpg,images/1243378372_2_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69d0c308541ec2941a0137b5,버거스타,사장님 사모님 두분 다 너무 친절하시고 수제버거 완전 맛집이에용!!! 강추해요!!!!,,텍사스 BBQ버거세트,4.4.토,1,1243378372,ohh****,36,https://pup-review-phinf.pstatic.net/MjAyNjA0MDRfMjA0/MDAxNzc1Mjg5MDcxMTY2.F0j1b0-fHP7zEt9xa1KZbNLiGBjQh5Z0pambeIRX95Qg.rBGJ_IDnoO5nBP-9-B9PdpS3NueYEjWGqi2rqw6EHyIg.JPEG/IMG_6669.jpeg,images/1243378372_3_0.jpg,1,"혼밥하기 좋아요, 친절해요, 매장이 청결해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69da1d1d8be2b05afe029bec,버거스타,리뉴얼된 메뉴 엄청 맛있어요.. 최근에 자주 못갔는데 자주 가려고요,,,4.11.토,0,1243378372,아듀43,4,,,0,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 혼밥하기 좋아요, 매장이 넓어요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69ccf620784e623bea22352b,버거스타,"아이들이 너무 맛있다고 좋아해요
새우버거에 패티 추가해서 먹으면 극락을 맛보십니다
자주올게요~♡",,리얼새우버거,4.1.수,1,1243378372,바다같은사람,1,https://pup-review-phinf.pstatic.net/MjAyNjA0MDFfMTQw/MDAxNzc1MDM5OTk1OTg1.o0fe8wWQ8uc-s2k70VmuJdq3DkN-7OnPiN2E3HTvzd8g.5gxTqGCQdaVtIo2NTPCVVCRTJJ2ShXutXUp82AhX_hEg.JPEG/17750399869247454420301013418658.jpg,images/1243378372_5_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 인테리어가 멋져요, 혼밥하기 좋아요, 친절해요","(포장·배달 이용), 대기 시간(바로 입장), (친목), (아이,연인・배우자)",,
69cb398c179b11974ee3374c,버거스타,늘 너무 맛나게 먹고가용!!!! 새우버거 최고!!!!,,리얼 새우버거세트,3.31.화,1,1243378372,ohh****,35,https://pup-review-phinf.pstatic.net/MjAyNjAzMzFfODEg/MDAxNzc0OTI2MjA4MzU0.P_H5NqGccG5rRspIJrMp-_f4tH3MvLy828TXp2j8QUkg.n3CcrMEkdLAnMBaZlbGfJIMLOe0XM-mYu07T75vOzFkg.JPEG/IMG_6591.jpeg,images/1243378372_6_0.jpg,1,"친절해요, 매장이 청결해요, 혼밥하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69be6f5c514e0d6791f82afd,버거스타,"다른 어떤 수제버거보다 훨씬 맛있어요~~ 오픈날부터 계속 단골이네요~텍사스, 새우버거만 먹어요~",,텍사스 BBQ버거,3.21.토,1,1243378372,ttl3618,7,https://pup-review-phinf.pstatic.net/MjAyNjAzMjFfNiAg/MDAxNzc0MDg4MDI2NTM3.VbDCfHj96uT_fFEpJ14Y8B3rDvO4DB30j5xTU9hfO9sg.xOUaflI9s1Yg2-7QujLZX3P1liMRV3OsosLjm2GM0YAg.JPEG/1000029449.jpg.jpg,images/1243378372_7_0.jpg,1,음식이 맛있어요,"(예약 없이 이용), 대기 시간(바로 입장), (일상), (연인・배우자)",,
69be6c7db84054e8619dd312,버거스타,새우버거 찐 맛집이에용!!! 늘 여기만 옵니당!!!! 최고!!,,리얼 새우버거세트,3.21.토,1,1243378372,ohh****,34,https://pup-review-phinf.pstatic.net/MjAyNjAzMjFfMjc4/MDAxNzc0MDg3Mjc1MjIx.9dh7nF95zzDkGVJcXQrsl5Jn03kAdNVIINNbPEEZoOIg.asA1MdkJoPpywjEp3N9-jVA6aDhDxKglwP1-Mv9JR98g.JPEG/IMG_6331.jpeg,images/1243378372_8_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69bf6d8057726cde181b37d7,버거스타,햄버거 맛있어요!,,,3.22.일,0,1243378372,토이망치,4,,,0,음식이 맛있어요,,,
69bb7c28f5c950509924b59d,버거스타,"2인세트메뉴로 주문해서 먹었어요 2000원 할인도 되고~~  평소에 M도날드,L데리아같은 버거보단 수제버거를 좋아해서 찾아다니곤 하는데 맛집 찾았네요. 여기서 텍사스버거랑 버거스타치즈버거 먹어봤거요. 이번에 말고 저번에 새우버거도 먹어봤는데 전체적으로 버거가 맛있어요. 집근처라서 자주올듯해요 강추^^!",,[세트]버거2+파스타+사이드+음,3.19.목,1,1243378372,dud****,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMTlfODMg/MDAxNzczODk0NTUzNzEw.fwoVSVaiXSUaBTEJvmkN_d2uAkQJAeWIZJNdtWpUe5Ig.f7CFpWvrafootAfmBihQ_6YP5E1G5Foruw9s-IRqYs8g.JPEG/20260319_132335.jpg,images/1243378372_10_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69bb9640b0e0be200b8faf6e,버거스타,"치즈버거는 기본에 충실하고 소스간도 세지 않아서 좋았네요 👍 야채도 신선하고 치즈는 적당히 짧쪼름하면서 패티의 육즙과 함께 고소하고 기름진 맛을 잘 조화롭게 내고 있었습니다 😃  배가 그렇게 고픈것도 아니었는데 먹고나니 입맛이 더 올라왔고 그 다음에 먹은 새우버거도 먹기 쉬웠습니다. 새우버거 패티는 튀겨서 나온지 얼마 안되서 첫입먹을때는 살짝 뜨거웠지만 바삭함응 느낄수 있어서 좋았고 다른것들과의 조화도 훌륭했어요. 소스는 자칳 느끼하거나 할수 있는 기름의 맛을 잡아 줄수 있게 할라피뇨를 다진 머스타드+마요? 소스랑 양파랑 같이 있었는데 처음부터 끝까지 먹으면서 음.. 잘왔군 이라는 생각이 들었습니다. 다음번에 또 올것 같아요.
어제 스시혼에서 먹은 스시랑 우동 먹은것보다 싼데 훨씬 만족스럽네요🫡",,,3.19.목,1,1243378372,크릭서스89,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMTlfMTk2/MDAxNzczOTAxMzc0Nzgx.xqu9kJLa_HHeMHDSQdauZrvROgPAp_bB9B3CJDhFnu8g.PYbUmDI7F_mopzd2wQ0lpt4USW_It8hGb9EopJ2GX1Mg.JPEG/20260319_124559.jpg.jpg,images/1243378372_11_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 친절해요, 매장이 청결해요, 혼밥하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69b67c5bad2601f23852617d,버거스타,든든하게 수제버거 먹고 싶을 때는 버거스타!! 너무 맛있어요!!!!!,,텍사스 BBQ버거세트,3.15.일,1,1243378372,ohh****,33,https://pup-review-phinf.pstatic.net/MjAyNjAzMTVfMTg4/MDAxNzczNTY3MDQ4ODI0.1S44CkddQGqxoWNn4eMCVYWsTkPyZb-_PSXlWWqPvUcg.fXE89B1l6-nn0iC-yr__oAvlTcxE5FHlNCT1x-2WGLog.JPEG/IMG_6277.jpeg,images/1243378372_12_0.jpg,1,"양이 많아요, 재료가 신선해요, 음식이 맛있어요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69b6403cf70271261f7768d8,버거스타,"아이랑 먹으려고 왔어요 시켜만 먹다가 매장에서 먹어보는데 역시나 너무 맛있네요
최애 새우버거 정말 최고고 파스타까지 맛있네요 
동네라 자주 올거 같아요~",,2인세트(버거2+파스타1+감튀),3.15.일,1,1243378372,배연우68,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMTVfMjQ2/MDAxNzczNTUxNjc0MzM2.vQViWQiC-E4pbn-tMngkw57HxM0lc0J4_LxurW7G6xQg._PmV9ffkjCO-lq5Ty12IyNmu2fWwBZcq3KiGxFJvgh8g.JPEG/DB8276E3-706B-41AA-AE7F-AA24BC7EE549.jpeg,images/1243378372_13_0.jpg,1,"음식이 맛있어요, 매장이 청결해요, 음식이 빨리 나와요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (연인・배우자)",,
69b52c116e116e46360368e3,버거스타,"새우버거가 리얼 너무맛있어요
음식주문하면 나오는시간도 빠르고 주문즉시 요리해주시는거 같아서 따뜻한음식 맛있게 나와서 좋아요!!!

너무맛있습니다",,리얼 새우버거,3.14.토,1,1243378372,푸드득11,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMTRfNDUg/MDAxNzczNDgwOTc1ODgx.hPhzv-khNnY3jYojemDhNXvgz6SVvLN1SWuIB_v2IV0g.OmCbeH2v8FxZ6rcb5yy2BiEu8V9XLSB-ZqLlTXbou3cg.JPEG/1000017544.jpg.jpg | https://pup-review-phinf.pstatic.net/MjAyNjAzMTRfMjI0/MDAxNzczNDgwOTc1ODY4.wTi4goTzHYZ4ZjkcEIc9IAz0UvvOtF7_Lxjhvndkj50g.oQzdlosHvbSQrMFEWrjafjg3WBtMxNr0wPAitHgqU94g.JPEG/1000017546.jpg.jpg?type=w1500_60_sharpen | https://pup-review-phinf.pstatic.net/MjAyNjAzMTRfMTIx/MDAxNzczNDgwOTc1ODMy.w2rT52S3F0RV07oSAkW6BDFxAscC_U-5T1AkzHXpPBcg.A7wDK20WfiLzDW2NDErgcW8isLoxWYW6PsfSLtR-DVIg.JPEG/1000017545.jpg.jpg?type=w1500_60_sharpen,images/1243378372_14_1.jpg | images/1243378372_14_2.jpg | images/1243378372_14_0.jpg,3,"음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요, 아늑해요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69b29973940ee7ca656e412d,버거스타,"우리동네에 수제버거 맛집 찾았어요!!
가족과 즐거운 저녁 시간 되었습니다",,펩시제로콜라(355ml),3.12.목,1,1243378372,궁구미218,2,https://pup-review-phinf.pstatic.net/MjAyNjAzMTJfOTkg/MDAxNzczMzEyNDM5ODkw.Jp__ZHC4RnMd9JwXdFXLgGhOItDhXNZKzfQOUYh09Kkg.vEdPSK31i5l8riwXpzfWfC5GYTsRl45aUBQkTuaxu6Eg.JPEG/20260312_194428.jpg.jpg,images/1243378372_15_0.jpg,1,"음식이 맛있어요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69b0f2c877986f0ad5480873,버거스타,"추천 받아서 방문했어요! 새우버거 안에 든 새우패티가 통통해서 맛있고, 밀쉐에 감튀 찍어먹으니까 너무 잘 어울리고 맛있습니다!",,리얼 새우버거세트,3.11.수,1,1243378372,권승헌,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMTFfOTcg/MDAxNzczMjA0MTY2NDY1.-7k7bKjXsmE9CkQWtU2nQk6Zs7UiXFadV4xKBHOMOQ4g.9AWx_T6WmGN96AH4UHTXob9z-PtGlqkSvyblVMm-LHEg.JPEG/1000013541.jpg.jpg | https://pup-review-phinf.pstatic.net/MjAyNjAzMTFfMTE3/MDAxNzczMjA0MTY2Mzgx.DKTCe-WpOgUpJVZ3fZ-ASX5dW_s7z-UqmtPGEn3r74Ig.Sp4FYetqdzuS-S08FKnd9SwREfWMdbLehz77B5SZZV0g.JPEG/1000013542.jpg.jpg?type=w1500_60_sharpen,images/1243378372_16_1.jpg | images/1243378372_16_0.jpg,2,음식이 맛있어요,"(예약 없이 이용), 대기 시간(바로 입장), (일상), (부모님)",,
69aff44077bed5cdb11658ec,버거스타,"수제버거답게 햄버거가 깔끔하네요 
너무 맛있어 보입니다
가게도 깔끔하고 혼밥하기 너무 좋네요",,버거스타 치즈버거세트,3.10.화,1,1243378372,애런15,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMTBfMTI2/MDAxNzczMTM5MDA2NTkx.V9_B6pDPJsBfu5DKJkBL2wes69VdWnAxx6qw-hw58-8g.mdNaRKoV-NcbS-ydcgdJVB2mRa_-2nQgrXS9qmeNMy0g.JPEG/20260310_193436.heic.jpg | https://pup-review-phinf.pstatic.net/MjAyNjAzMTBfMjMg/MDAxNzczMTM5MDA2OTMx.IDiF36-mCcT7tFyHYSTDO3A1-ww--hpvdWUjiUL3nSkg.hh_cY6UBitHoUGnWd3iOs3p871c9saRvSZt0I_ftPsog.JPEG/20260310_193446.heic.jpg?type=w1500_60_sharpen,images/1243378372_17_1.jpg | images/1243378372_17_0.jpg,2,"음식이 맛있어요, 메뉴 구성이 알차요, 혼밥하기 좋아요, 음악이 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69ad3b469de5c9f8f1cd0054,버거스타,지난번에2명이와서 여러가지 맛보지못해 아쉬워 4명이 방문햇습니다. 아이랑 먹기도 좋고 버거도 아주 기본에 충실하고 맛잇습니다~~ 가족 외식 장소로도 좋아요! 아이들이 먹기에도 맛있습니다!,,,3.8.일,1,1243378372,좋은 가치관,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDhfMjY4/MDAxNzcyOTYwNTgxMTkw.WJ7E-JtbPk4GLH-48-lI-7t7kByt55e8rjs6krUVejwg.rkypsIgrhTMuHXR0EJFoURAfWoQYmFrC-ulj8XPLjIsg.JPEG/7E9DD1BA-16B1-413C-9B32-85FF2C12EF0A.jpeg | https://pup-review-phinf.pstatic.net/MjAyNjAzMDhfMTEx/MDAxNzcyOTYwNTgwODU0.DOiwXDDS8ypnASWol5eTSiEEaXfiWeuR0Tiv6t7EUZ8g.MScEdkUdf9APTn2_KSqdeBH7-DpHGLqrvq_1epspQ1Mg.JPEG/B65E9498-3A3A-4F52-ABCC-9A993AC4B2BA.jpeg?type=w1500_60_sharpen,images/1243378372_18_1.jpg | images/1243378372_18_0.jpg,2,"음식이 맛있어요, 아늑해요, 아이와 가기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (연인・배우자)",,
69ad13a1c5bd5b3aca873945,버거스타,햄버거 생각나면 버거스타만 옵니당!!! 새우버거 진짜 존맛이에용!!!!,,리얼 새우버거세트,3.8.일,1,1243378372,ohh****,32,https://pup-review-phinf.pstatic.net/MjAyNjAzMDhfMTkx/MDAxNzcyOTUwNDE4NTcw.unpLMTtkqEPH2mzwkT9X9PBfo9u_48Thx37OJjxoUG4g.FZuDIRm8Uu-vzHnYqnA0Nkn_1sBmxRyBI27cjUzB3mkg.JPEG/IMG_6183.jpeg,images/1243378372_19_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69aba20d5f67e7b68ce31950,버거스타,파스타 정말 맛잇었습니다 너무 맛있어요!! 새우버거도 튼실하구요!! 재방문 예약입니다 ㅎㅎ,,2인세트(버거2+파스타1+감튀),3.7.토,1,1243378372,nick7,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDdfMjcx/MDAxNzcyODU1Nzg2OTEy.9b0NIOOpQM5uzP_2DD2qlMEwlU0HVnmXfPO6-kRpcSwg.aEG4EmKd5y4iUpmu8w1HWhJLsVuHwq59987Bb6oUcgQg.JPEG/20260307_125433.jpg | https://pup-review-phinf.pstatic.net/MjAyNjAzMDdfNzUg/MDAxNzcyODU1Nzk0MDg3.FeVRNiy3MtC5w8jyGf5q82F8k5PYri6jl2HBM7iGv0Eg.76FfGNAplZiWR3fJ8YNGZYAOX8-VhpsePpbUwlJD6FQg.JPEG/20260307_125443.jpg?type=w1500_60_sharpen,images/1243378372_20_1.jpg | images/1243378372_20_0.jpg,2,"재료가 신선해요, 양이 많아요, 특별한 메뉴가 있어요, 인테리어가 멋져요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69aad0f9fa40c0e7e0883de5,버거스타,"먹을때마다 감동하는 곳이에요. 
배달로도 매장에서도 먹는데 오늘은 매장 마감 시간 가까워서 주문해놓고 집가는 길에 픽업했는데 역시나 맛있네요. 항상 믿고 먹어요.",,칠리치즈파스타,3.6.금,1,1243378372,gra****,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDZfMTQ4/MDAxNzcyODAyMTk4MjY0.9LWGawDtEtIWoIHfNkO4RzH0mUwzJQ5KZqiAVh6Wez4g.8i21QQoA0LxwVTrq-4GcaSJSM3wEYfthXr7UG-bXMEIg.JPEG/IMG_6121.jpeg,images/1243378372_21_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 고기 질이 좋아요","(포장·배달 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69aa465517ff16b014a0d438,버거스타,"버거 스타 버거 먹어보면 다른 버거는 못먹어요^^
어제 밤부터 먹고 싶은거 참다가 드디어 사러왔어요~~~",,[포장] 버거스타 치즈버거세트,3.6.금,1,1243378372,닉네임 뭐라고 하지,5,https://pup-review-phinf.pstatic.net/MjAyNjAzMDZfNjAg/MDAxNzcyNzY2ODAzMzgy.BHG9z2PuOSOaceNr8pXgYqGC6dGDYseCKhFlXNzuOBkg.stYRVjQASN-P1mOqbTmXPmPj8IyufaWiPAUm11mBUu0g.JPEG/20260306_121120.jpg.jpg,images/1243378372_22_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
69a80e17b1ce6835277aa39e,버거스타,"오늘 미아사거리왔다가 4번출구쪽 맛집을 발견해버림!
칠리치즈파스타랑 버거스타치즈버거
베스트라서 먹어봤는데 꾸덕한치즈랑 햄버거 크기도 크고 넘 맛있게 미국온것처럼(가본적없지만) 맛있게먹었어요
좀더 위가 크다면 세트메뉴로 먹고시품!!🧡",,칠리치즈 파스타,3.4.수,1,1243378372,IdH찌,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDRfMjA5/MDAxNzcyNjIxMzMzMzky.onss3lZmZnihB1x_LD_dfmkDevUJAW8-fJiOADQPcEAg.2DuoHzMMB09vzVRMN2f5oYL9c0GSYw-j3V1V0ZMjVksg.JPEG/20260304_194622.jpg.jpg,images/1243378372_23_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 가성비가 좋아요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (데이트), (연인・배우자)",,
69a6c9883843cdb73e054cbd,버거스타,"집앞에 이런 맛집이 있다니!! 이제야 알아서 억울한 맛이에요 ㅋㅋㅋ 너무 맛있다는요!!
친구들이랑 와서 세트메뉴 시켜 먹었는데
먹자마자 맛있어서
두개 더시켜서 먹었어요 ㅋ 넘넘 맛있고
사장님도 넘 친절하시고
자주자주 올것같아요!! 짱짱",,2인세트(버거2+파스타1+감튀),3.3.화,1,1243378372,kisstherain7,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDNfNDQg/MDAxNzcyNTM4MjQ2NzEy.PY0_n1Sw3BcoafWPKOLFcxG-RYhVhQfYNYSsGoa5zcYg.oyo-FqcEPTjsl7Z1yR3gLYNADwOy5UrM4IdI3sU9NiYg.JPEG/3B1AE6EC-6DF8-4DC7-9F3D-FE987389F306.jpeg,images/1243378372_24_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 대화하기 좋아요, 아늑해요, 친절해요","(예약 없이 이용), 대기 시간(바로 입장), (친목), (친구)",,
69a661a9a21aba5c1150abc9,버거스타,"너무 맛있어서 급히 먹는중에 찍었어요!
초등학교 갓 입학한 조카가 햄버거 좋아해서 오랜만에 맥도날드 아닌 수제 버거집 왔는데 역시나 수제버거가 맛있네요! 감자튀김도 맛있고 홀도 넓어서 좋아요",,,3.3.화,1,1243378372,492****,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDNfNjgg/MDAxNzcyNTExNjU1NTcx.z4WL_GOJb2c607P11FIg0B4H83Mb5J9pVVPy1C8djrIg.J9FeWgDA_UutfrwHCcpT2HVFEdfVhf6QYJJOnk63KJog.JPEG/B71C6419-AB70-4262-96F4-1DFA4F4D39B6.jpeg,images/1243378372_25_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요, 매장이 넓어요, 인테리어가 멋져요","(예약 없이 이용), 대기 시간(바로 입장), (가족모임), (부모님,아이)",,
69a3dec1fe3636ea0a93fca2,버거스타,포장해서 먹었는데 파스타도 맛있고 햄버거도 맛있어요,,햄버거2종+파스타1종+감튀180g,3.1.일,1,1243378372,zzzzyoon,1,https://pup-review-phinf.pstatic.net/MjAyNjAzMDFfODEg/MDAxNzcyMzQ3MDcxMjk2.3RCUUglKzvMXoCA3Hrc5xN3AOLJH9mAQebWwDusQ7Xsg.RcR3Y-LrZu8rYbuZQRGnBbB_KAdwdi7p_FklqjA1EsYg.JPEG/20260301_153130.jpg.jpg | https://pup-review-phinf.pstatic.net/MjAyNjAzMDFfMSAg/MDAxNzcyMzQ3MDcxMTQ3.slOdzr4qxeoe_kQQhpDgJqaMEsem6qs7i-WmphzI5oog.yhDq9ZBlw5rHpP5ic5xHRjUG3m6fv6GcFc162jwYz5Eg.JPEG/20260301_153119.jpg.jpg?type=w1500_60_sharpen,images/1243378372_26_1.jpg | images/1243378372_26_0.jpg,2,"음식이 맛있어요, 재료가 신선해요, 고기 질이 좋아요, 아늑해요, 친절해요","(포장·배달 이용), 대기 시간(바로 입장), (가족모임)",,
69a16735ac4e897d279ea5d9,버거스타,수제버거 찐맛집입니당!!! 너무 맛나요!!!!!,,텍사스 BBQ버거세트,2.27.금,1,1243378372,ohh****,31,https://pup-review-phinf.pstatic.net/MjAyNjAyMjdfMTg3/MDAxNzcyMTg1Mzg0OTcx.tsXX0eWXPYJEPfnIedbbVbFrXCThIYAm38juQjkR9QIg.MtCAUreHmFxjuUqAsguzK9by-1nRxvNZMUg6Y__aUF4g.JPEG/IMG_6046.jpeg,images/1243378372_27_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 혼밥하기 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
699a8acdf627afa1f5a099b8,버거스타,버거 파스타 모두 너무 맛있어요!! 완전 추천!!,,리얼 새우버거세트,2.22.일,1,1243378372,당근3396,1,https://pup-review-phinf.pstatic.net/MjAyNjAyMjJfMTQw/MDAxNzcxNzM1NzU1MjYz.Y0tPsn3hjwPQsGdmDoK-cnTJEVS9BAObNuKpfXxpswAg.BxhoVl7n2FILkLlYpaLQ4Zku7TbpYby1pnMxpHRKlpMg.JPEG/CDE712C5-2B0F-4296-AD6B-ECABD9E84CF0.jpeg | https://pup-review-phinf.pstatic.net/MjAyNjAyMjJfMTEw/MDAxNzcxNzM1NzU1MjMw.909GxQ-8w60fjxpuIG77ziejpHqBIXCckMmp6Gg2DZcg.Ez7mp5RbO6lZ3AWmxmycGQMX3ekf-BJfZIDIMgPfhXwg.JPEG/6DA6EC8D-C20B-4406-A647-8D91F899E8DF.jpeg?type=w1500_60_sharpen,images/1243378372_28_1.jpg | images/1243378372_28_0.jpg,2,"음식이 맛있어요, 재료가 신선해요, 특별한 메뉴가 있어요, 가성비가 좋아요","(예약 없이 이용), 대기 시간(바로 입장), (친목), (친구)",,
699a848c04b69ac0f7ba10b6,버거스타,"너무 맛있어요!!
집앞에 맛있는 햄버거 가게 있어서 너무 좋아요",,2인세트(버거2+파스타1+감튀),2.22.일,1,1243378372,atm****,1,https://pup-review-phinf.pstatic.net/MjAyNjAyMjJfMTI4/MDAxNzcxNzM0MTU0Mzk3.8GfIaHlIXr9uyHs07KmgMSPoY3qzPdrAKubhQqXookcg.w7G3CJUi3bi1t1byvIq8ndTf0aDAOTy-N9hpI_h1PCEg.JPEG/1000011721.jpg.jpg,images/1243378372_29_0.jpg,1,"음식이 맛있어요, 양이 많아요, 특별한 메뉴가 있어요, 매장이 청결해요","(예약 없이 이용), 대기 시간(바로 입장), (나들이), (아이)",,
699a78eeba18ddec704919d3,버거스타,새우버거 찐맛집이에용!!!! 수제버거는 늘 버거스타만 옵니당!!!,,리얼 새우버거세트,2.22.일,1,1243378372,ohh****,30,https://pup-review-phinf.pstatic.net/MjAyNjAyMjJfMjU1/MDAxNzcxNzMxMTY3MDE1.3J2R63mcEwz7C-9ORQkjU688CzXBD-dNobXbEyzpwTEg.nNX5p446g2MeGHV33bEeZuPq73r_xPAJWURTyTWdzC4g.JPEG/IMG_5943.jpeg,images/1243378372_30_0.jpg,1,"음식이 맛있어요, 재료가 신선해요, 양이 많아요","(예약 없이 이용), 대기 시간(바로 입장), (일상), (혼자)",,
